#ID_RSSD_PARENT,D_DT_START
1048689,2
1232965,2
4743994,2
4743976,2
4743958,2
4743949,2
4743930,2
1234286,2
1234343,2
1236002,2
1235519,2
1041103,2
1041064,2
4732701,2
1040834,2
1040740,2
1235210,2
4732635,2
4732587,2
1039780,2
1039463,2
1038448,2
1041439,2
4727088,2
1235715,2
5212059,2
1235751,2
1036604,2
1235809,2
4725301,2
1035269,2
1235939,2
1035157,2
4734424,2
1235069,2
4736334,2
1043013,2
4736213,2
1234398,2
1043376,2
4735832,2
5210185,2
5210206,2
4735702,2
1043143,2
1234521,2
1234549,2
5210242,2
5210644,2
1042735,2
1234688,2
1234697,2
1234736,2
1042472,2
1234790,2
1042418,2
1234969,2
4734451,2
4734442,2
957159,2
956134,2
1526879,2
787806,2
4691394,2
4691282,2
4691255,2
1453685,2
1455595,2
5401116,2
733942,2
733531,2
733054,2
1459034,2
1459070,2
1459098,2
5401125,2
1459100,2
1459575,2
732918,2
1459799,2
1462931,2
1463705,2
1468063,2
5401134,2
732673,2
1469800,2
1451926,2
736877,2
737043,2
738303,2
744676,2
1445943,2
1446294,2
1446463,2
742047,2
1446744,2
1446753,2
1447312,2
5400502,2
738769,2
1447394,2
1451364,2
737931,2
1448216,2
4691880,2
1449576,2
5400717,2
1449594,2
737632,2
4691808,2
5400744,2
5400799,2
729730,2
4690801,2
5401237,2
1475351,2
718453,2
717867,2
717746,2
716851,2
1473496,2
4689757,2
5405262,2
1474224,2
715630,2
1475249,2
713542,2
719012,2
713319,2
1475454,2
4689289,2
712750,2
1475566,2
4689261,2
4689216,2
711548,2
1476264,2
711472,2
718930,2
1472248,2
5401282,2
1471951,2
727455,2
4690771,2
727343,2
4690762,2
726346,2
725732,2
724230,2
1471803,2
4690708,2
724052,2
723756,2
4689823,2
723747,2
4689999,2
1472042,2
722142,2
1472127,2
4689926,2
1472172,2
5402195,2
721350,2
1472181,2
5398506,2
745075,2
4692627,2
768001,2
771355,2
1419944,2
770572,2
1422878,2
1422980,2
5396874,2
5396883,2
1423204,2
768074,2
1423222,2
767554,2
5396463,2
1424452,2
764142,2
1424573,2
1424591,2
763677,2
762746,2
762447,2
761842,2
4695271,2
1426773,2
1419841,2
5396436,2
4695150,2
781028,2
5394085,2
786443,2
786340,2
1417007,2
1417043,2
1417052,2
786304,2
5394795,2
781466,2
1417137,2
1417230,2
1417454,2
5395989,2
777553,2
1417294,2
777535,2
775746,2
1417379,2
775063,2
1417388,2
1417427,2
773649,2
1426791,2
1426894,2
1444861,2
4693286,2
4693558,2
752644,2
751656,2
1427734,2
1430912,2
750864,2
4693446,2
749952,2
4693370,2
4693325,2
748450,2
1427592,2
4693183,2
746223,2
1442540,2
745954,2
1442698,2
1442719,2
4692793,2
1442830,2
5398216,2
1444320,2
4693567,2
754219,2
1426933,2
760108,2
4694797,2
760854,2
760649,2
760434,2
1427024,2
4694742,2
1427042,2
1427051,2
1427079,2
760331,2
759625,2
1427510,2
759540,2
757612,2
1427257,2
1427305,2
755850,2
755047,2
1427369,2
1427387,2
1427417,2
1427453,2
1477971,2
1477999,2
710653,2
1495809,2
653433,2
652874,2
652539,2
1494325,2
651448,2
650964,2
1495359,2
650674,2
1495368,2
1495797,2
5426276,2
1493869,2
1496253,2
646529,2
645157,2
4682422,2
644776,2
1517149,2
4682329,2
642866,2
1517279,2
1517327,2
653479,2
1493850,2
641878,2
1493131,2
665043,2
664644,2
4684181,2
1492237,2
1492255,2
1492666,2
662752,2
662640,2
4684015,2
1493029,2
662042,2
1493823,2
4683559,2
658540,2
657459,2
655839,2
655660,2
4683241,2
655138,2
1493784,2
654216,2
653947,2
642679,2
4682208,2
5424469,2
625533,2
5438671,2
1520103,2
629353,2
629148,2
628758,2
1520738,2
627676,2
627658,2
5444832,2
5444850,2
625159,2
1520019,2
1524307,2
4676953,2
625140,2
1525313,2
1525340,2
4675451,2
1525434,2
1526422,2
624330,2
1526785,2
1520073,2
1519983,2
1517608,2
1518379,2
639053,2
638243,2
638159,2
5429576,2
637675,2
636539,2
635859,2
5429914,2
1518070,2
4681948,2
5431980,2
1519723,2
634357,2
5432008,2
633677,2
1518913,2
632410,2
1518922,2
1519068,2
4681809,2
1519620,2
630555,2
665575,2
4684323,2
1478231,2
693662,2
699673,2
698573,2
698546,2
5419894,2
4688125,2
1484241,2
695657,2
1484755,2
695648,2
695228,2
692478,2
701437,2
1485015,2
1485211,2
1485350,2
1485471,2
691958,2
1485967,2
691145,2
4686998,2
4686907,2
4686886,2
5419504,2
701848,2
4686699,2
5410547,2
1479180,2
709705,2
709358,2
1479993,2
5408197,2
1480047,2
709143,2
708379,2
5410538,2
707877,2
1480542,2
701932,2
706302,2
1480944,2
4688723,2
1481491,2
703767,2
4688527,2
5419456,2
703310,2
5419483,2
702612,2
689245,2
1487073,2
665865,2
4684891,2
4685115,2
674232,2
673879,2
672818,2
672247,2
671277,2
4685058,2
1491539,2
4685049,2
670430,2
4684800,2
675239,2
4684716,2
4684659,2
667524,2
4684574,2
667038,2
1491829,2
667029,2
4684332,2
1491865,2
666031,2
674344,2
1490121,2
1487233,2
1488696,2
1487297,2
684820,2
1487402,2
5421981,2
1487420,2
1487662,2
682451,2
1487699,2
682077,2
680813,2
680747,2
675958,2
680233,2
680149,2
1488801,2
680130,2
679853,2
678865,2
678557,2
4685834,2
5422858,2
676843,2
4697190,2
1416729,2
956031,2
788924,2
1319932,2
1319969,2
902841,2
902672,2
5335770,2
1320095,2
1320291,2
901947,2
901572,2
1321010,2
1321542,2
5336003,2
5336076,2
1325175,2
1325205,2
900342,2
5336085,2
4704520,2
899736,2
1331019,2
1331466,2
896445,2
1334878,2
903558,2
1318793,2
904201,2
911311,2
913230,2
1309773,2
913146,2
912943,2
1310461,2
1311413,2
1311468,2
911825,2
1311525,2
1311561,2
5334465,2
905310,2
1314898,2
910314,2
910239,2
5334773,2
910118,2
909747,2
908834,2
907547,2
906951,2
905440,2
895475,2
894348,2
5337028,2
1349096,2
882635,2
881777,2
880435,2
880332,2
879747,2
879457,2
5344099,2
5344101,2
5344129,2
876652,2
1349890,2
884442,2
876054,2
1350289,2
875628,2
1351071,2
1351286,2
1353039,2
5346833,2
5346927,2
870874,2
870258,2
883052,2
885355,2
1337897,2
1103533,2
1337981,2
892755,2
1338175,2
891673,2
1338531,2
891543,2
891253,2
891057,2
890555,2
5337886,2
1338885,2
1343375,2
1339136,2
1339369,2
1340329,2
1340338,2
5339385,2
5339406,2
888002,2
887126,2
1341456,2
886969,2
913753,2
913838,2
5333758,2
937759,2
5314234,2
1270079,2
943004,2
942454,2
941242,2
1271393,2
941158,2
940937,2
940674,2
1272523,2
1278048,2
1269466,2
1282241,2
1282308,2
1282540,2
937740,2
937674,2
1289277,2
1290657,2
936332,2
1294413,2
1294459,2
944243,2
1269411,2
934356,2
5313983,2
4705983,2
5312119,2
5312490,2
954671,2
1259243,2
951120,2
951102,2
949752,2
1261826,2
1261853,2
1263987,2
1269103,2
948250,2
947776,2
5314092,2
947178,2
947132,2
5314131,2
945941,2
1267350,2
945053,2
944627,2
934954,2
1296275,2
915065,2
919755,2
1302185,2
925457,2
925354,2
5332162,2
1302578,2
1305748,2
1305887,2
922148,2
921842,2
920032,2
919568,2
927536,2
5333413,2
1306455,2
1306950,2
917032,2
916745,2
916147,2
1308132,2
915645,2
1308329,2
915252,2
926324,2
927947,2
1296453,2
1300323,2
1297142,2
933023,2
1297179,2
1297656,2
932978,2
932745,2
932633,2
931654,2
1300127,2
931168,2
930853,2
928850,2
930563,2
1300501,2
5326714,2
5326732,2
930358,2
929932,2
1301496,2
1301629,2
929651,2
5326862,2
1353075,2
5349179,2
1353084,2
811859,2
813853,2
813844,2
1391086,2
813732,2
1391415,2
1391433,2
1393624,2
4701181,2
1398683,2
813657,2
811279,2
814748,2
810900,2
1398786,2
1398834,2
1398843,2
1398861,2
1398900,2
810357,2
1398982,2
1398991,2
1399493,2
814449,2
5380574,2
1399541,2
819846,2
1383335,2
823508,2
1383849,2
5375226,2
1384677,2
1384707,2
1384725,2
1384752,2
820310,2
5375682,2
5376223,2
1390342,2
1386176,2
1387203,2
1387605,2
1387977,2
817477,2
1388572,2
1389337,2
1389355,2
1389467,2
1389766,2
1399532,2
808402,2
1382235,2
1415599,2
1407008,2
4699680,2
4699644,2
792707,2
5389933,2
791951,2
1407512,2
1412637,2
1412712,2
1413090,2
1416327,2
1406869,2
791072,2
1416523,2
1416532,2
790851,2
1416569,2
789930,2
5393994,2
1416608,2
1416626,2
1416644,2
793151,2
795650,2
1399578,2
803836,2
808345,2
808260,2
807348,2
1399626,2
806453,2
1399699,2
805045,2
1399701,2
1399710,2
1399747,2
1399792,2
796125,2
1401097,2
802875,2
802839,2
1401154,2
801672,2
4700595,2
1402638,2
1404641,2
1404650,2
796442,2
825007,2
825502,2
5349919,2
853644,2
1362303,2
1363681,2
856047,2
1363711,2
854762,2
854548,2
854454,2
854418,2
1363784,2
1363793,2
1363814,2
857576,2
4703112,2
851752,2
1363878,2
1363896,2
1363935,2
1363953,2
1363971,2
849777,2
1363980,2
5355143,2
856243,2
5354801,2
848659,2
862824,2
868376,2
868031,2
867034,2
865151,2
864958,2
864846,2
1355538,2
1356526,2
5352320,2
1356683,2
5353774,2
859002,2
5353886,2
1357028,2
860053,2
859945,2
859703,2
1357082,2
1357130,2
1357167,2
1357176,2
859141,2
849366,2
847643,2
1382226,2
831941,2
1378368,2
1378966,2
1378984,2
1379002,2
1379075,2
5374162,2
832377,2
832359,2
1379217,2
1379440,2
831914,2
835015,2
831008,2
830373,2
829050,2
828978,2
828558,2
5374818,2
828110,2
1381519,2
825650,2
5374975,2
1378265,2
835958,2
1365304,2
841436,2
1366909,2
1367830,2
1369795,2
846356,2
1370063,2
5371853,2
844866,2
843935,2
843270,2
1370812,2
840251,2
5373231,2
1377790,2
840019,2
5372131,2
839572,2
839255,2
839152,2
5372140,2
838070,2
837448,2
836656,2
1208027,2
1208009,2
1207972,2
4981086,2
1084678,2
1084669,2
1129494,2
1084641,2
1129542,2
1084632,2
1084623,2
1084605,2
4968180,2
1129654,2
1129690,2
1084511,2
1129739,2
1084490,2
4967709,2
1084463,2
1129896,2
1084454,2
1129944,2
1129953,2
1084418,2
1130007,2
1084379,2
1129449,2
1084708,2
1129346,2
5090819,2
4970802,2
4970231,2
1084892,2
1128974,2
1128992,2
5088852,2
1129001,2
1129038,2
1129047,2
1129056,2
5090837,2
1129289,2
1129122,2
1084829,2
1129140,2
1084801,2
1084799,2
1084762,2
1129177,2
4968667,2
1084753,2
1084726,2
4963309,2
1130061,2
1084285,2
1083279,2
1083635,2
1083617,2
1083608,2
1083541,2
4949134,2
1083484,2
1131068,2
1083420,2
5094077,2
1083345,2
1131228,2
1083701,2
5094161,2
1131246,2
1131255,2
1083233,2
1083215,2
1131349,2
1083206,2
5094189,2
5095104,2
1131358,2
1083644,2
1083710,2
1084276,2
1084007,2
5092279,2
1084258,2
1130164,2
1084100,2
1084098,2
1130285,2
5092381,2
1084061,2
1084052,2
1084025,2
1130342,2
4949385,2
4951258,2
1083916,2
1083868,2
1130641,2
1130678,2
1130687,2
1083822,2
5092505,2
1083804,2
1130801,2
4972600,2
1128835,2
1128808,2
1126831,2
1126493,2
1085666,2
1126532,2
1126569,2
1126578,2
1126608,2
1126662,2
1126756,2
1085602,2
1085581,2
1126859,2
1085675,2
1126886,2
1126895,2
1126916,2
1126925,2
4978844,2
5086308,2
1127043,2
4978031,2
1127137,2
1127212,2
1126457,2
1085693,2
1127315,2
1085808,2
1125955,2
1125964,2
1085871,2
1125982,2
1126000,2
1085862,2
1126073,2
1085853,2
1085844,2
1085826,2
1126103,2
1126448,2
1126167,2
1126194,2
1126215,2
1126279,2
1085732,2
1126288,2
1126381,2
1126390,2
1126420,2
1126439,2
1085442,2
4977744,2
4972619,2
1128385,2
1128170,2
1128200,2
4974631,2
1085116,2
5087453,2
1128303,2
1128321,2
1128367,2
1085040,2
1128376,2
4974293,2
5087145,2
1085004,2
4974006,2
5087949,2
1084986,2
4973353,2
1128545,2
1128602,2
4972721,2
5088553,2
1084959,2
4975049,2
1128107,2
4977735,2
1085264,2
4977726,2
1085367,2
1127472,2
1127481,2
1127520,2
1127566,2
1127575,2
1127593,2
4976309,2
1127771,2
1127799,2
1128086,2
5087042,2
1127904,2
1127931,2
1127968,2
1127977,2
1127986,2
1127995,2
1128013,2
1128031,2
1128077,2
1131415,2
1083158,2
5095243,2
1076534,2
1076561,2
1134377,2
1076552,2
4909295,2
1134443,2
1134452,2
4909213,2
1134537,2
4909008,2
1076543,2
1076516,2
1076589,2
1134555,2
1076459,2
1076310,2
1076253,2
1134603,2
1076208,2
1076187,2
1076075,2
1134676,2
4908289,2
1134331,2
1076598,2
4907853,2
1133941,2
4920094,2
4920076,2
1078631,2
1133839,2
1133875,2
4919753,2
4919717,2
1078369,2
1133914,2
1078305,2
4919025,2
1134283,2
1134005,2
1134041,2
1134096,2
1134108,2
1076815,2
1134162,2
5109588,2
1134201,2
1076682,2
1076637,2
1134724,2
1075948,2
4920106,2
5112029,2
4905149,2
5111602,2
4904982,2
1135543,2
5111808,2
1135619,2
1135691,2
1135703,2
1135712,2
1135730,2
1073739,2
4905484,2
5112047,2
1135815,2
5112092,2
1073038,2
5112104,2
1135851,2
5112131,2
1135888,2
4903408,2
1135927,2
1074295,2
1074482,2
1134760,2
1135084,2
4907723,2
1075890,2
1075863,2
4907349,2
1075809,2
1134939,2
1075742,2
4907273,2
4907013,2
1075564,2
1075555,2
1074736,2
1075500,2
1075489,2
1075238,2
1075135,2
4906146,2
1075005,2
1135301,2
1074978,2
4905608,2
1135356,2
1133754,2
1133709,2
5095449,2
1082142,2
1082405,2
1132168,2
1082348,2
1132186,2
1132207,2
1132225,2
1132234,2
1082281,2
1132261,2
1082227,2
5099438,2
1082508,2
1082085,2
4936134,2
1081930,2
1132421,2
1081912,2
1132467,2
1081903,2
1081891,2
4935799,2
1081882,2
1082487,2
1082535,2
4935502,2
1082900,2
1131545,2
1131554,2
1082982,2
4947103,2
1082973,2
1082937,2
1082928,2
1131693,2
4947019,2
1131808,2
1131901,2
1082571,2
1082740,2
1082713,2
1082647,2
1131965,2
1082629,2
1132001,2
1132010,2
4946076,2
1132038,2
1132047,2
1081828,2
1132597,2
1079151,2
4927570,2
5104592,2
1080670,2
1080634,2
1133213,2
1133259,2
1133295,2
1080483,2
1133307,2
1133361,2
4927776,2
1133482,2
1080764,2
4927561,2
1133521,2
1079384,2
1133576,2
1133585,2
1133624,2
1079236,2
4925633,2
1079160,2
1133651,2
1133204,2
1080782,2
1132609,2
1132887,2
1132627,2
1081743,2
4935436,2
1081695,2
1081631,2
1081583,2
1081547,2
1081480,2
4933302,2
1081462,2
1132917,2
1133174,2
1081350,2
1081145,2
1133017,2
1081079,2
4932154,2
1081006,2
1133099,2
4930196,2
4928344,2
1080830,2
1125946,2
1125825,2
1055566,2
5085972,2
1108033,2
1098657,2
1108079,2
1098639,2
1108118,2
1098590,2
5057438,2
1108136,2
1098563,2
1108154,2
5057447,2
1098545,2
1108211,2
1108220,2
1098451,2
1098424,2
1098394,2
1098376,2
5057504,2
1098321,2
1098291,2
1108332,2
5026603,2
1108024,2
1098714,2
1107988,2
5050578,2
1107399,2
1099168,2
5037467,2
1107504,2
1107513,2
1107531,2
1107568,2
1107634,2
5050158,2
1098947,2
1107698,2
1107979,2
1107746,2
1107773,2
1098899,2
1107791,2
1098817,2
1098808,2
1107858,2
1107867,2
5034989,2
1107915,2
1108462,2
1108471,2
1098255,2
5014299,2
1097379,2
1109366,2
1109375,2
1109384,2
1109423,2
1109432,2
1109469,2
5014374,2
1109517,2
1109535,2
1109638,2
1097397,2
1109683,2
1109731,2
5013836,2
5013715,2
5058181,2
1097333,2
1109786,2
1097203,2
1097164,2
1097155,2
1109302,2
1109245,2
1108565,2
1108882,2
1098198,2
1108592,2
1098189,2
1098161,2
5057595,2
5018626,2
1097940,2
5057661,2
1108828,2
1097874,2
1108891,2
5058163,2
1108930,2
5058006,2
1109021,2
1097847,2
1109133,2
5058097,2
1097735,2
1109151,2
5058127,2
5058145,2
1099225,2
1107353,2
1099243,2
1105229,2
1104857,2
1104893,2
1100608,2
1104987,2
1105023,2
1105032,2
1105041,2
1105096,2
1100336,2
1105180,2
1105247,2
1104624,2
1105256,2
1105274,2
1105292,2
1105340,2
1105434,2
1105443,2
1105452,2
1100073,2
5046302,2
1105649,2
1104688,2
1104615,2
1099999,2
1102161,2
1103494,2
5045396,2
5044755,2
1103065,2
1103887,2
1102693,2
1103935,2
1102536,2
1103971,2
1104026,2
1104053,2
1104521,2
1104147,2
1104165,2
1101959,2
1104174,2
1101799,2
1104268,2
1104334,2
1104352,2
1104419,2
1104512,2
1105724,2
1099971,2
5048762,2
1106981,2
1106534,2
5041521,2
5047484,2
5047710,2
5041099,2
1099551,2
1106897,2
1106909,2
1099524,2
1106972,2
5048016,2
1106477,2
1099449,2
5040962,2
1099364,2
1107063,2
1107072,2
1107081,2
1099355,2
1099319,2
1107326,2
1099289,2
1106486,2
1106459,2
1099944,2
1099720,2
1105818,2
1105920,2
5046816,2
1105975,2
5046889,2
1106002,2
1106039,2
1099793,2
1106093,2
1106105,2
5041688,2
1106440,2
1106169,2
1106178,2
1106271,2
1106301,2
5047073,2
1099702,2
1106347,2
1099681,2
1106392,2
1106422,2
1097146,2
1097128,2
1097070,2
1120512,2
1119561,2
1119589,2
4986821,2
4986773,2
1086690,2
1119628,2
5083026,2
1119655,2
1086618,2
4986456,2
5083240,2
1086775,2
5083398,2
1120576,2
1086467,2
4986362,2
1120736,2
1120772,2
4986353,2
1086403,2
1121032,2
1121078,2
1086720,2
1119486,2
1121452,2
1119011,2
1118313,2
4990967,2
1118359,2
1118416,2
4990604,2
1118537,2
1118573,2
1118827,2
1088685,2
1118872,2
1119039,2
1119431,2
1119057,2
1088322,2
1119150,2
1119187,2
4988629,2
1119244,2
4988610,2
1119280,2
1119310,2
5081714,2
1086391,2
1121809,2
1088890,2
1125151,2
1124686,2
1124695,2
1124743,2
1124819,2
1086122,2
1124882,2
1124949,2
1124985,2
1125012,2
1125076,2
1125272,2
1124604,2
1125405,2
1086010,2
1125496,2
1125526,2
1125544,2
1125601,2
1125629,2
1125683,2
5085776,2
4981237,2
1086195,2
1124583,2
1121902,2
1086328,2
1122235,2
1122262,2
1122383,2
4984902,2
1122600,2
1122628,2
1122749,2
1122815,2
1122927,2
5083857,2
1123054,2
5084256,2
1086300,2
1123625,2
1123728,2
1123764,2
1124248,2
1124266,2
1124435,2
1124444,2
1124480,2
1124510,2
1118304,2
1118265,2
1109919,2
1111930,2
1096457,2
1096336,2
1111181,2
1096064,2
1096028,2
1095955,2
1111547,2
1095919,2
1095834,2
1111873,2
5010657,2
1096514,2
5062076,2
1095629,2
1112263,2
1095599,2
1095553,2
1095384,2
1095245,2
5068171,2
5009558,2
1094976,2
1110894,2
1110643,2
1113596,2
1110278,2
1096998,2
1109982,2
1110027,2
1110045,2
5012192,2
1096907,2
1096840,2
1110166,2
1110193,2
1096783,2
1110326,2
1096578,2
1096729,2
1096680,2
1110335,2
5059946,2
1096635,2
1110410,2
1096608,2
1096596,2
5011092,2
1110474,2
5009389,2
1113608,2
1118247,2
5078394,2
1117044,2
5000304,2
4999250,2
5078161,2
5078170,2
1090606,2
1117174,2
1090594,2
1117183,2
1117213,2
1117400,2
1116757,2
1089945,2
1117512,2
1089525,2
1089486,2
1089404,2
1089226,2
1117839,2
1117884,2
1089057,2
1118210,2
1116887,2
1091014,2
1113617,2
1114995,2
1094695,2
1114098,2
1114511,2
5070192,2
1114696,2
1114810,2
1114829,2
1093380,2
1114904,2
1114986,2
1092815,2
1116083,2
1115013,2
1115031,2
5006472,2
1115273,2
1115303,2
5005130,2
1115460,2
1115611,2
1115639,2
1091416,2
1072303,2
1072219,2
4902942,2
4902906,2
1059836,2
1182798,2
1059818,2
1182828,2
1182985,2
1059809,2
1059667,2
1183085,2
5161335,2
1059603,2
1183366,2
1183580,2
1183704,2
1183713,2
1184176,2
1059564,2
1184279,2
1059537,2
1184297,2
1059528,2
1184372,2
1184411,2
4815668,2
1182695,2
1059993,2
1182154,2
1060195,2
1178867,2
1178933,2
1060533,2
1179118,2
5158214,2
4835022,2
1179266,2
1179417,2
1179725,2
1179734,2
1060168,2
4825836,2
1180150,2
1060113,2
1181063,2
1181223,2
1060047,2
1181746,2
1181791,2
1181830,2
4831332,2
1182033,2
1059489,2
1059452,2
1184662,2
1193664,2
1059050,2
5162789,2
1191183,2
1191192,2
1059023,2
1191343,2
1058978,2
1191482,2
1058950,2
1058923,2
1058884,2
1190458,2
1194942,2
1195109,2
4803973,2
1058875,2
1058848,2
1058820,2
1196067,2
1196094,2
1058772,2
1058754,2
1059078,2
1189984,2
1184701,2
1185753,2
1184710,2
1184934,2
4815284,2
1059434,2
1059416,2
5162332,2
1185427,2
1185436,2
5162396,2
1059313,2
1059265,2
1189760,2
1186022,2
4810775,2
4810533,2
1059210,2
1059201,2
1187551,2
1059135,2
1188642,2
1059108,2
1189032,2
4835291,2
1060579,2
1060597,2
1172762,2
4843036,2
1172025,2
1172173,2
1062274,2
5149481,2
1062247,2
1172502,2
1172539,2
1172696,2
1172726,2
1172847,2
1171765,2
1062229,2
1172977,2
5149847,2
1062096,2
5150085,2
1062069,2
1062050,2
1173200,2
1173255,2
1062014,2
1171804,2
1171662,2
1061969,2
1062452,2
1170320,2
1170348,2
1170366,2
1170384,2
1062612,2
1170405,2
5149182,2
1170450,2
1170508,2
4843867,2
1062434,2
1062322,2
5149445,2
1170777,2
1170816,2
1170834,2
1170900,2
1170991,2
1171028,2
1171206,2
4843559,2
1062340,2
1173518,2
1061697,2
1060609,2
1060935,2
1175419,2
1175567,2
4839075,2
1061192,2
1061165,2
1061147,2
1177039,2
1061062,2
1177589,2
1060944,2
4838500,2
1061231,2
1177945,2
1178036,2
1060908,2
1060887,2
1178296,2
1060869,2
1060766,2
1060739,2
1178438,2
1060618,2
1175110,2
1061268,2
1061642,2
1061464,2
1173769,2
1173817,2
1061633,2
1061615,2
1061576,2
1061558,2
1174010,2
5155941,2
1061491,2
5155950,2
1174300,2
1061286,2
1174476,2
1061446,2
1174494,2
1061398,2
1061389,2
1174579,2
1061352,2
1061343,2
1174748,2
1061295,2
1196562,2
1058709,2
1196740,2
1205987,2
5169078,2
1056956,2
4791221,2
1056938,2
1056929,2
1205736,2
1056862,2
1205857,2
1205914,2
1205941,2
1056666,2
1205521,2
5170971,2
1206050,2
1206108,2
1056527,2
1206180,2
1206229,2
4779108,2
1206283,2
4776554,2
4776527,2
1205594,2
4791342,2
1056488,2
1205017,2
1204636,2
1204645,2
1204654,2
1057104,2
1204793,2
1204850,2
4792974,2
5166901,2
1204971,2
1204999,2
4792732,2
4791388,2
1205080,2
1205101,2
4792189,2
4792143,2
1057001,2
4791584,2
1205352,2
1205370,2
1205428,2
4791427,2
1206340,2
4774868,2
1204551,2
1207477,2
1055995,2
1055986,2
1055940,2
1055856,2
1055847,2
5175613,2
1207347,2
1055801,2
1207404,2
5175659,2
1207534,2
1207150,2
1207589,2
1207619,2
1055753,2
5175686,2
1055687,2
1055641,2
1207776,2
4768652,2
1207842,2
1207927,2
1207208,2
1056013,2
5173879,2
1056237,2
1056385,2
1206470,2
1206498,2
1206500,2
1056349,2
4774783,2
1056312,2
1056282,2
1056246,2
1206724,2
1206751,2
1056022,2
1206788,2
1056143,2
4773393,2
5173918,2
1206881,2
4772341,2
1207011,2
1207075,2
1056040,2
1056031,2
1204588,2
4794473,2
1058567,2
1058053,2
1201895,2
1201943,2
1202146,2
5164532,2
1058101,2
1058099,2
1202182,2
1058071,2
1202191,2
4801821,2
4801719,2
1058147,2
1058035,2
1202306,2
4801607,2
1202360,2
1057926,2
1057887,2
1057805,2
4801504,2
1202502,2
4801474,2
4801915,2
1201747,2
1202548,2
1200535,2
1058482,2
1058446,2
4803058,2
4802930,2
4802529,2
1199938,2
1199965,2
1200160,2
1200423,2
1200508,2
1058204,2
1201644,2
1200834,2
1200861,2
1201073,2
1201185,2
1201206,2
1201251,2
1201402,2
1201420,2
1201523,2
1201587,2
4801465,2
1202566,2
1204524,2
4795162,2
1203497,2
1203545,2
1203675,2
1057403,2
1203750,2
1203796,2
1203862,2
1203938,2
1203947,2
1204065,2
1204216,2
1203479,2
4795032,2
1204243,2
1204289,2
1204298,2
1204300,2
4794969,2
1204373,2
1057225,2
4794754,2
4794482,2
1057458,2
1203460,2
1202641,2
1203086,2
1202650,2
1202696,2
1202717,2
1202847,2
5165070,2
1057757,2
1202904,2
4796280,2
1202977,2
1203068,2
1203134,2
1203442,2
1057645,2
1203255,2
1203321,2
1203349,2
1203376,2
1203385,2
1057524,2
1057494,2
1057485,2
1203424,2
1170263,2
1062733,2
1062742,2
1139701,2
1067466,2
5125104,2
4876098,2
4875952,2
4875943,2
1139587,2
1067224,2
1067176,2
5126361,2
1139662,2
5130359,2
1067475,2
1139765,2
1139783,2
1139792,2
1139804,2
1139822,2
1067064,2
1067055,2
1067046,2
5130368,2
1139916,2
1139390,2
1139354,2
5130377,2
4878186,2
1138759,2
1138777,2
1068016,2
1138852,2
5118571,2
5119363,2
4880312,2
1067961,2
4879624,2
1067934,2
1067925,2
1067578,2
1139019,2
1139082,2
1139091,2
1139149,2
5121227,2
1139158,2
4877246,2
1139206,2
1139224,2
1139288,2
1067019,2
1066834,2
1068249,2
1140903,2
1140631,2
1140640,2
1140668,2
1140695,2
1066245,2
1140734,2
1140800,2
1140855,2
1140864,2
1140873,2
1140930,2
1140574,2
1066133,2
1066124,2
1066115,2
1066106,2
4873033,2
4873006,2
1141076,2
1141094,2
1066049,2
1141124,2
1140622,2
1066254,2
1066825,2
5132166,2
1140033,2
5131365,2
1140051,2
1066795,2
4875073,2
1066786,2
1140154,2
1140172,2
4874665,2
4874656,2
4874562,2
1066272,2
4874535,2
1140323,2
1066526,2
1066487,2
1140408,2
1066478,2
1140426,2
1066348,2
5135073,2
4873967,2
1138740,2
1138713,2
1141142,2
1137097,2
4900425,2
1136849,2
1136867,2
1071614,2
1136915,2
1071593,2
5114274,2
5114434,2
4899592,2
1137088,2
1071548,2
1136773,2
1071481,2
5114470,2
1137248,2
4897253,2
1137266,2
4897114,2
1071445,2
1071418,2
1071379,2
4896256,2
4900528,2
1136755,2
1137471,2
1071892,2
1136090,2
1136111,2
1136120,2
4902812,2
4902764,2
4902652,2
1136317,2
4902009,2
4901721,2
1136371,2
1071883,2
1071717,2
1136474,2
1136483,2
4901507,2
4901392,2
1136586,2
1136607,2
1136616,2
1136625,2
1136634,2
1071771,2
1137417,2
4895884,2
1138692,2
1138311,2
1070635,2
1138160,2
4890647,2
5116120,2
1138197,2
4890375,2
1138227,2
1138263,2
4889735,2
1138302,2
1138357,2
1070774,2
1138384,2
4888336,2
1069255,2
1069116,2
1138526,2
1138544,2
1138553,2
1138571,2
1138629,2
1138683,2
1138133,2
1070792,2
1137547,2
1071119,2
1137565,2
1071249,2
1137604,2
1137631,2
4894869,2
1071212,2
5115280,2
1071155,2
1137695,2
5115495,2
1071070,2
4892146,2
1137789,2
1137855,2
1071016,2
5115730,2
1137985,2
1138003,2
1138049,2
1138058,2
5115945,2
5115963,2
1141133,2
1141151,2
1170160,2
1063664,2
5144075,2
1145533,2
1063691,2
1145551,2
5144413,2
1145887,2
1145980,2
1146156,2
1063673,2
1146325,2
1147041,2
4849373,2
1063655,2
1063628,2
4848666,2
1147573,2
1063543,2
1147742,2
1147881,2
1148105,2
1063486,2
4848572,2
1145421,2
1063712,2
4848460,2
1144237,2
1144031,2
1144059,2
1144077,2
1144086,2
1064223,2
1144134,2
1144170,2
1144198,2
