#ID_RSSD,NM_LGL,PRIM_FED_REG,CHTR_TYPE_CD,ORG_TYPE_CD,ENTITY_TYPE,CITY,STATE_ABBR_NM,CNTRY_NM,ID_TAX,ID_LEI,CIK,#ID_RSSD_PREDECESSOR,ID_RSSD_SUCCESSOR,TRNSFM_CD,SUCCESSOR_NM_LGL
1106468,"CENTRAL BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Bank Holding Company,HOUSTON,TX,UNITED STATES                           ,742194215,549300N48082XGYJQJ37,1565041,2840189,1106468,Charter Discontinued (Merger or Purchase & Assumption),"CENTRAL BANCSHARES, INC.                                                                                                "
1069974,BNY MELLON INVESTMENT SERVICING (US) INC.,,Other Non-Depository Institution,Corporation (stock),Domestic Entity Other,WILMINGTON,DE,UNITED STATES                           ,42871943,0,849542,2937557,1069974,Charter Discontinued (Merger or Purchase & Assumption),BNY MELLON INVESTMENT SERVICING (US) INC.                                                                               
1069974,BNY MELLON INVESTMENT SERVICING (US) INC.,,Other Non-Depository Institution,Corporation (stock),Domestic Entity Other,WILMINGTON,DE,UNITED STATES                           ,42871943,0,849542,3075362,1069974,Charter Discontinued (Merger or Purchase & Assumption),BNY MELLON INVESTMENT SERVICING (US) INC.                                                                               
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1070493,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1070859,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1071418,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1090987,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1099467,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1130874,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1131675,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1140538,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1416532,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1840717,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1924000,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,1924103,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,2234809,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,2293011,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,2333216,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,2376932,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,2390004,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1070345,FIFTH THIRD BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),CINCINNATI,OH,UNITED STATES                           ,310854434,0,35527,2538468,1070345,Charter Discontinued (Merger or Purchase & Assumption),FIFTH THIRD BANCORP                                                                                                     
1076691,AMERICAN NATIONAL BANKSHARES INC.,FRS,Holding Company only,Corporation (stock),Bank Holding Company,DANVILLE,VA,UNITED STATES                           ,541284688,5493001AQ734BV16EM88,741516,2856676,1076691,Charter Discontinued (Merger or Purchase & Assumption),AMERICAN NATIONAL BANKSHARES INC.                                                                                       
1076691,AMERICAN NATIONAL BANKSHARES INC.,FRS,Holding Company only,Corporation (stock),Bank Holding Company,DANVILLE,VA,UNITED STATES                           ,541284688,5493001AQ734BV16EM88,741516,3104730,1076691,Charter Discontinued (Merger or Purchase & Assumption),AMERICAN NATIONAL BANKSHARES INC.                                                                                       
1076691,AMERICAN NATIONAL BANKSHARES INC.,FRS,Holding Company only,Corporation (stock),Bank Holding Company,DANVILLE,VA,UNITED STATES                           ,541284688,5493001AQ734BV16EM88,741516,3107955,1076691,Charter Discontinued (Merger or Purchase & Assumption),AMERICAN NATIONAL BANKSHARES INC.                                                                                       
1076691,AMERICAN NATIONAL BANKSHARES INC.,FRS,Holding Company only,Corporation (stock),Bank Holding Company,DANVILLE,VA,UNITED STATES                           ,541284688,5493001AQ734BV16EM88,741516,3848342,1076691,Charter Discontinued (Merger or Purchase & Assumption),AMERICAN NATIONAL BANKSHARES INC.                                                                                       
1078529,"BBVA USA BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Intermediate Holding Company,HOUSTON,TX,UNITED STATES                           ,208948381,549300PVR24K1H0JRI53,1409775,1023088,1078529,Charter Discontinued (Merger or Purchase & Assumption),"BBVA USA BANCSHARES, INC.                                                                                               "
1078529,"BBVA USA BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Intermediate Holding Company,HOUSTON,TX,UNITED STATES                           ,208948381,549300PVR24K1H0JRI53,1409775,1051643,1078529,Charter Discontinued (Merger or Purchase & Assumption),"BBVA USA BANCSHARES, INC.                                                                                               "
1078529,"BBVA USA BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Intermediate Holding Company,HOUSTON,TX,UNITED STATES                           ,208948381,549300PVR24K1H0JRI53,1409775,1067327,1078529,Charter Discontinued (Merger or Purchase & Assumption),"BBVA USA BANCSHARES, INC.                                                                                               "
1078529,"BBVA USA BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Intermediate Holding Company,HOUSTON,TX,UNITED STATES                           ,208948381,549300PVR24K1H0JRI53,1409775,1084034,1078529,Charter Discontinued (Merger or Purchase & Assumption),"BBVA USA BANCSHARES, INC.                                                                                               "
1078529,"BBVA USA BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Intermediate Holding Company,HOUSTON,TX,UNITED STATES                           ,208948381,549300PVR24K1H0JRI53,1409775,1131312,1078529,Charter Discontinued (Merger or Purchase & Assumption),"BBVA USA BANCSHARES, INC.                                                                                               "
1078529,"BBVA USA BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Intermediate Holding Company,HOUSTON,TX,UNITED STATES                           ,208948381,549300PVR24K1H0JRI53,1409775,1131581,1078529,Charter Discontinued (Merger or Purchase & Assumption),"BBVA USA BANCSHARES, INC.                                                                                               "
1078529,"BBVA USA BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Intermediate Holding Company,HOUSTON,TX,UNITED STATES                           ,208948381,549300PVR24K1H0JRI53,1409775,1139260,1078529,Charter Discontinued (Merger or Purchase & Assumption),"BBVA USA BANCSHARES, INC.                                                                                               "
1078529,"BBVA USA BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Intermediate Holding Company,HOUSTON,TX,UNITED STATES                           ,208948381,549300PVR24K1H0JRI53,1409775,1246225,1078529,Charter Discontinued (Merger or Purchase & Assumption),"BBVA USA BANCSHARES, INC.                                                                                               "
1078529,"BBVA USA BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Intermediate Holding Company,HOUSTON,TX,UNITED STATES                           ,208948381,549300PVR24K1H0JRI53,1409775,2262455,1078529,Charter Discontinued (Merger or Purchase & Assumption),"BBVA USA BANCSHARES, INC.                                                                                               "
1078529,"BBVA USA BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Intermediate Holding Company,HOUSTON,TX,UNITED STATES                           ,208948381,549300PVR24K1H0JRI53,1409775,2442640,1078529,Charter Discontinued (Merger or Purchase & Assumption),"BBVA USA BANCSHARES, INC.                                                                                               "
1078529,"BBVA USA BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Intermediate Holding Company,HOUSTON,TX,UNITED STATES                           ,208948381,549300PVR24K1H0JRI53,1409775,2644341,1078529,Charter Discontinued (Merger or Purchase & Assumption),"BBVA USA BANCSHARES, INC.                                                                                               "
1058398,"SPEND LIFE WISELY COMPANY, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),DURANT,OK,UNITED STATES                           ,731052511,0,1815783,1060449,1058398,Charter Discontinued (Merger or Purchase & Assumption),"SPEND LIFE WISELY COMPANY, INC.                                                                                         "
1058398,"SPEND LIFE WISELY COMPANY, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),DURANT,OK,UNITED STATES                           ,731052511,0,1815783,1109991,1058398,Charter Discontinued (Merger or Purchase & Assumption),"SPEND LIFE WISELY COMPANY, INC.                                                                                         "
1058398,"SPEND LIFE WISELY COMPANY, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),DURANT,OK,UNITED STATES                           ,731052511,0,1815783,1143931,1058398,Charter Discontinued (Merger or Purchase & Assumption),"SPEND LIFE WISELY COMPANY, INC.                                                                                         "
1098620,"GERMAN AMERICAN BANCORP, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),JASPER,IN,UNITED STATES                           ,351547518,0,714395,1096073,1098620,Charter Discontinued (Merger or Purchase & Assumption),"GERMAN AMERICAN BANCORP, INC.                                                                                           "
1098620,"GERMAN AMERICAN BANCORP, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),JASPER,IN,UNITED STATES                           ,351547518,0,714395,1097212,1098620,Charter Discontinued (Merger or Purchase & Assumption),"GERMAN AMERICAN BANCORP, INC.                                                                                           "
1098620,"GERMAN AMERICAN BANCORP, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),JASPER,IN,UNITED STATES                           ,351547518,0,714395,1097342,1098620,Charter Discontinued (Merger or Purchase & Assumption),"GERMAN AMERICAN BANCORP, INC.                                                                                           "
1098620,"GERMAN AMERICAN BANCORP, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),JASPER,IN,UNITED STATES                           ,351547518,0,714395,2466981,1098620,Charter Discontinued (Merger or Purchase & Assumption),"GERMAN AMERICAN BANCORP, INC.                                                                                           "
1098620,"GERMAN AMERICAN BANCORP, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),JASPER,IN,UNITED STATES                           ,351547518,0,714395,2750952,1098620,Charter Discontinued (Merger or Purchase & Assumption),"GERMAN AMERICAN BANCORP, INC.                                                                                           "
1098620,"GERMAN AMERICAN BANCORP, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),JASPER,IN,UNITED STATES                           ,351547518,0,714395,2769909,1098620,Charter Discontinued (Merger or Purchase & Assumption),"GERMAN AMERICAN BANCORP, INC.                                                                                           "
1098620,"GERMAN AMERICAN BANCORP, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),JASPER,IN,UNITED STATES                           ,351547518,0,714395,2917287,1098620,Charter Discontinued (Merger or Purchase & Assumption),"GERMAN AMERICAN BANCORP, INC.                                                                                           "
1098620,"GERMAN AMERICAN BANCORP, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),JASPER,IN,UNITED STATES                           ,351547518,0,714395,3232512,1098620,Charter Discontinued (Merger or Purchase & Assumption),"GERMAN AMERICAN BANCORP, INC.                                                                                           "
1098620,"GERMAN AMERICAN BANCORP, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),JASPER,IN,UNITED STATES                           ,351547518,0,714395,3332038,1098620,Charter Discontinued (Merger or Purchase & Assumption),"GERMAN AMERICAN BANCORP, INC.                                                                                           "
1098796,"FIRST CITIZENS BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),DYERSBURG,TN,UNITED STATES                           ,621180360,549300HNUN45P7J57W81,1750328,1119123,1098796,Charter Discontinued (Merger or Purchase & Assumption),"FIRST CITIZENS BANCSHARES, INC.                                                                                         "
1098796,"FIRST CITIZENS BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),DYERSBURG,TN,UNITED STATES                           ,621180360,549300HNUN45P7J57W81,1750328,1143735,1098796,Charter Discontinued (Merger or Purchase & Assumption),"FIRST CITIZENS BANCSHARES, INC.                                                                                         "
1098796,"FIRST CITIZENS BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),DYERSBURG,TN,UNITED STATES                           ,621180360,549300HNUN45P7J57W81,1750328,3262779,1098796,Charter Discontinued (Merger or Purchase & Assumption),"FIRST CITIZENS BANCSHARES, INC.                                                                                         "
1108097,"FIRST COMMUNITY BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Bank Holding Company,KILLEEN,TX,UNITED STATES                           ,760035013,0,1495855,2349075,1108097,Charter Discontinued (Merger or Purchase & Assumption),"FIRST COMMUNITY BANCSHARES, INC.                                                                                        "
1070765,"COMMUNITY BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),MCARTHUR,OH,UNITED STATES                           ,311002504,0,1635478,2249586,1070765,Charter Discontinued (Merger or Purchase & Assumption),"COMMUNITY BANCSHARES, INC.                                                                                              "
1108350,"AUSTIN BANCORP, INC.",FRS,Holding Company only,Corporation (stock),Bank Holding Company,JACKSONVILLE,TX,UNITED STATES                           ,751839399,0,1501921,1827811,1108350,Charter Discontinued (Merger or Purchase & Assumption),"AUSTIN BANCORP, INC.                                                                                                    "
1108350,"AUSTIN BANCORP, INC.",FRS,Holding Company only,Corporation (stock),Bank Holding Company,JACKSONVILLE,TX,UNITED STATES                           ,751839399,0,1501921,2929196,1108350,Charter Discontinued (Merger or Purchase & Assumption),"AUSTIN BANCORP, INC.                                                                                                    "
1060355,"GREAT PLAINS BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ELK CITY,OK,UNITED STATES                           ,731113522,0,1737655,1062818,1060355,Charter Discontinued (Merger or Purchase & Assumption),"GREAT PLAINS BANCSHARES, INC.                                                                                           "
1109094,INDEPENDENT BANKERS FINANCIAL CORPORATION,FRS,Holding Company only,Corporation (stock),Bank Holding Company,FARMERS BRANCH,TX,UNITED STATES                           ,751892487,0,859113,2818030,1109094,Charter Discontinued (Merger or Purchase & Assumption),INDEPENDENT BANKERS FINANCIAL CORPORATION                                                                               
1109290,"JEFFERSON BANCSHARES, INC.",FRS,Holding Company only,Corporation (stock),Bank Holding Company,SAN ANTONIO,TX,UNITED STATES                           ,742280207,5493009HVWSAHN85QL37,1624175,1832020,1109290,Charter Discontinued (Merger or Purchase & Assumption),"JEFFERSON BANCSHARES, INC.                                                                                              "
1080595,"COMMUNITY BANCSHARES OF MISSISSIPPI, INC.",FRS,Holding Company only,Corporation (stock),Bank Holding Company,BRANDON,MS,UNITED STATES                           ,640606241,54930036RUVQH1EB9J90,1554916,1095898,1080595,Charter Discontinued (Merger or Purchase & Assumption),"COMMUNITY BANCSHARES OF MISSISSIPPI, INC.                                                                               "
1080595,"COMMUNITY BANCSHARES OF MISSISSIPPI, INC.",FRS,Holding Company only,Corporation (stock),Bank Holding Company,BRANDON,MS,UNITED STATES                           ,640606241,54930036RUVQH1EB9J90,1554916,1399701,1080595,Charter Discontinued (Merger or Purchase & Assumption),"COMMUNITY BANCSHARES OF MISSISSIPPI, INC.                                                                               "
1080595,"COMMUNITY BANCSHARES OF MISSISSIPPI, INC.",FRS,Holding Company only,Corporation (stock),Bank Holding Company,BRANDON,MS,UNITED STATES                           ,640606241,54930036RUVQH1EB9J90,1554916,2182843,1080595,Charter Discontinued (Merger or Purchase & Assumption),"COMMUNITY BANCSHARES OF MISSISSIPPI, INC.                                                                               "
1080595,"COMMUNITY BANCSHARES OF MISSISSIPPI, INC.",FRS,Holding Company only,Corporation (stock),Bank Holding Company,BRANDON,MS,UNITED STATES                           ,640606241,54930036RUVQH1EB9J90,1554916,2510325,1080595,Charter Discontinued (Merger or Purchase & Assumption),"COMMUNITY BANCSHARES OF MISSISSIPPI, INC.                                                                               "
1080595,"COMMUNITY BANCSHARES OF MISSISSIPPI, INC.",FRS,Holding Company only,Corporation (stock),Bank Holding Company,BRANDON,MS,UNITED STATES                           ,640606241,54930036RUVQH1EB9J90,1554916,2635198,1080595,Charter Discontinued (Merger or Purchase & Assumption),"COMMUNITY BANCSHARES OF MISSISSIPPI, INC.                                                                               "
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,1081118,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,1081837,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,1082263,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,1082469,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,1083671,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,1129926,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,1132074,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,1493739,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,1863314,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,2059600,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,2293329,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,2463298,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,2710367,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,2737766,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,2901334,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,3392331,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1082067,AMERIS BANCORP,FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),ATLANTA,GA,UNITED STATES                           ,581456434,PBJHNT51T5V6G5UQFV42,351569,3840029,1082067,Charter Discontinued (Merger or Purchase & Assumption),AMERIS BANCORP                                                                                                          
1102367,"CULLEN/FROST BANKERS, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),SAN ANTONIO,TX,UNITED STATES                           ,741751768,529900V2E9G9AY665O34,39263,1022661,1102367,Charter Discontinued (Merger or Purchase & Assumption),"CULLEN/FROST BANKERS, INC.                                                                                              "
1102367,"CULLEN/FROST BANKERS, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),SAN ANTONIO,TX,UNITED STATES                           ,741751768,529900V2E9G9AY665O34,39263,1104080,1102367,Charter Discontinued (Merger or Purchase & Assumption),"CULLEN/FROST BANKERS, INC.                                                                                              "
1102367,"CULLEN/FROST BANKERS, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),SAN ANTONIO,TX,UNITED STATES                           ,741751768,529900V2E9G9AY665O34,39263,1107821,1102367,Charter Discontinued (Merger or Purchase & Assumption),"CULLEN/FROST BANKERS, INC.                                                                                              "
1102367,"CULLEN/FROST BANKERS, INC.",FRS,Holding Company only,Corporation (stock),Financial Holding Company / BHC (Note: Can be a domestic or foreign-domiciled holding company),SAN ANTONIO,TX,UNITED STATES                           ,741751768,529900V2E9G9AY665O34,39263,1136625,1102367,Charter Discontinued (Merger or Purchase & Assumption),"CULLEN/FROST BANKERS, INC.                                                                                              "
